math,physics,chemistry,biology,economics,indonesian,english,interest_tech,interest_data_ai,interest_engineering,interest_social,interest_communication,interest_law_politics,interest_nature_health,interest_business,interest_arts,interest_education_language,sma_track,major,cluster
58.45255740427244,42.61720915772736,53.03856791503944,57.43237599426924,67.06690288060426,89.41336131820752,76.7767875032535,0,0,0,0,0,0,0,0,0,1,Bahasa,Pendidikan Bahasa Inggris,Social
90.92355251491263,87.3018608927679,77.44656802406305,79.1331808069637,62.74867986892308,69.9020581674277,74.48981817401697,1,0,1,0,0,0,0,0,0,0,IPA,Teknik Informatika,STEM
79.81287825000025,53.415445383501485,56.47936262599601,46.429212917390636,85.23867578298464,76.71141496350434,79.05755129967262,0,0,0,0,0,0,0,1,0,0,IPS,Akuntansi,Business
58.60619862415086,56.35803277369534,58.214015280045494,60.717323581648415,67.21360704681155,91.65246417987055,90.29869254248923,0,0,0,0,0,0,0,0,1,0,Bahasa,Desain Komunikasi Visual,Arts
51.566141875254054,54.52645246129808,46.61913121218704,61.398297523020005,85.36664473408558,88.75852114283317,76.16484666477785,0,0,0,0,1,0,0,0,1,0,IPA,Ilmu Komunikasi,Social
63.191907782983996,50.18795803216168,56.08898642304929,40.911668221087446,70.475501484344,75.97562608645421,99.34457306892065,0,0,0,0,1,0,0,0,0,1,Bahasa,Pendidikan Bahasa Inggris,Social
62.81377098084508,59.7351242311573,45.94301256856382,62.7729515827945,67.09219996830942,84.2109196485171,87.91527082134995,0,0,0,0,1,0,0,0,1,0,Bahasa,Desain Komunikasi Visual,Arts
61.35274430234352,51.40517573790255,62.0019918052717,65.60940020070332,94.88837708159748,75.22387473962203,68.4128530149213,1,0,0,0,0,0,0,0,0,0,IPS,Akuntansi,Business
57.8418243939712,65.06508111889696,57.17193081256219,63.659724070783255,70.67689077054222,94.94261871964443,83.52265215551577,0,0,0,0,1,0,0,0,0,0,IPS,Ilmu Komunikasi,Social
78.52102432407065,72.9998883854188,62.51640676731332,65.99442959761765,74.03357818022434,74.0036403025509,68.00841754285392,0,0,0,0,0,0,0,1,0,0,IPA,Manajemen,Business
91.0502321244714,88.41275838596557,93.73878766086942,70.30672326069156,61.92485521964711,80.80688723087354,83.80566386654978,0,0,0,0,0,0,1,0,0,0,IPA,Kedokteran,Health
62.85797274179086,39.091281504324606,59.34545089269412,64.36530978195184,70.9989757740421,72.29282660472639,100.0,0,0,0,0,1,0,0,0,0,1,IPA,Pendidikan Bahasa Inggris,Social
75.95821027038926,69.55619186994932,68.41902152385502,100.0,55.91877114374067,80.97134575706369,67.98377022030752,0,0,0,1,0,0,1,0,0,0,Bahasa,Biologi,Health
76.49098503297328,73.50138640154485,90.35593515240456,93.90074399757279,49.81585797268637,55.49330068976302,70.18303278385535,0,0,0,1,0,0,1,0,0,0,IPA,Biologi,Health
81.9430657149241,65.97304696479844,63.106974422281404,51.97500484967233,72.97998801714442,78.86678062304031,71.04546140301441,0,1,1,0,0,0,0,0,0,0,IPA,Matematika,STEM
82.38115056143317,72.42491441036873,59.08306429545659,58.16565877158153,67.25764592222778,68.69697610624938,83.81428836887308,1,0,0,0,0,0,1,0,0,0,IPA,Sistem Informasi,STEM
100.0,90.27037894692954,72.91843107499963,70.72175044497423,63.274382270637126,71.77533539916774,68.71759907182408,0,1,1,0,0,0,0,0,0,0,IPS,Teknik Sipil,STEM
77.0564605957,76.39130342072818,74.48349806517793,82.2368504862717,69.9129113841959,75.80721228117655,69.01416653243092,0,0,0,1,0,0,1,0,0,0,IPA,Biologi,Health
100.0,80.91577745765082,72.292477315207,51.46765099042623,73.12021726194547,66.96078540713157,73.91938768436,0,1,0,0,0,0,0,0,0,0,IPA,Matematika,STEM
83.79912868285886,67.17755534426449,62.121604847084654,78.6296912490318,91.64752222967019,99.98631186673067,88.49513075679265,0,0,0,1,0,0,0,0,0,0,IPS,Psikologi,Social
64.27171066165724,72.75456125104878,100.0,86.07040572512197,46.13359164281537,69.83265628471521,88.6361443276723,0,1,0,0,0,0,1,0,0,0,IPA,Farmasi,Health
83.04956391474717,82.54870015272148,52.3010480414075,51.20901876138189,91.85989010278719,69.2222643389491,87.07245080752242,0,1,0,0,0,0,0,0,0,0,Bahasa,Akuntansi,Business
82.72280857305599,85.73883230603566,57.632672592838546,61.81628101781166,61.99549522301633,72.3175482127805,81.68587446075571,1,1,0,0,0,0,0,0,0,0,IPA,Teknik Sipil,STEM
77.19994127454144,70.51008465349717,88.24298392607284,60.43735599297462,69.83841856041262,59.27833291975161,75.990640087945,0,1,1,0,1,0,0,0,0,0,IPA,Matematika,STEM
84.7032240834711,84.72880727832968,76.32944016279342,65.14071378232092,60.160298326930494,60.407062990838156,82.35101603289745,0,0,1,0,0,0,0,0,0,0,Bahasa,Teknik Elektro,STEM
65.66015474386394,69.71747079114346,58.23238695866765,52.47916073558294,100.0,78.36446256890876,91.7296407246893,0,0,0,0,1,0,0,1,0,0,Bahasa,Manajemen,Business
74.8350158438933,59.12131674763497,68.79227856805761,67.44670581080423,94.38075617947452,80.1303805768116,79.02626642731444,0,1,0,0,0,0,0,1,0,0,Bahasa,Sistem Informasi,STEM
67.40308290362248,47.70521879531378,59.39153003758845,55.418608938544786,96.63847875238567,76.16013521746804,84.65491947563369,0,0,0,0,0,0,1,1,0,0,Bahasa,Akuntansi,Business
51.905428619892575,62.471545252291705,57.492753156064225,54.644342294315614,70.665636271257,77.78371014349108,100.0,0,0,0,1,0,0,0,0,0,1,Bahasa,Pendidikan Bahasa Inggris,Social
60.490623677418924,56.48972689886508,40.74453447965037,59.894211393211535,84.49143499040052,85.73570255303213,84.20256774442441,0,0,0,0,0,0,1,0,0,0,IPA,Hukum,Social
88.01583283730372,42.17654083346639,58.055595089365696,54.66231464627402,99.21869619939443,88.38641972751824,90.63378924346716,0,0,0,1,1,0,0,1,0,0,IPA,Manajemen,Business
63.575834436740806,51.901739031871514,62.052847277435646,61.55639978298267,90.44245684782668,89.6277606254161,80.7548589398973,0,0,0,0,1,0,0,0,1,1,IPA,Ilmu Komunikasi,Social
83.39932776283288,85.22093733121174,53.58188581996345,52.61951213761003,60.95037231922321,66.80360846729258,75.82898805654621,0,0,1,0,0,0,1,0,0,0,IPA,Teknik Elektro,STEM
91.07373624132678,56.623864571470904,57.85517045580486,46.57306712067187,88.89314312839042,96.59218900218698,86.22346531288353,0,0,0,0,0,1,0,1,0,0,IPS,Akuntansi,Business
65.33878620701795,63.38150633047081,64.7668359553082,59.606577003693374,90.88794916057006,91.43399590196884,78.00496972341283,0,1,0,0,0,0,0,1,0,0,IPS,Manajemen,Business
85.0230785197592,69.96833806871511,62.97547133019701,62.49162267442752,76.78405935896636,77.95283511182681,84.18563218281699,1,1,0,0,0,0,0,0,0,0,IPA,Sistem Informasi,STEM
83.14198831958997,56.67746107447158,66.87073968692347,68.28862360459831,77.15488198673333,88.21307344380986,55.85197596616591,0,0,0,1,0,1,0,0,0,1,IPS,Hukum,Social
59.19421445584292,42.72717525305919,59.86809356968076,56.91297509795803,66.6256888001802,85.98926727696801,82.8502737762057,0,0,0,1,0,0,0,0,0,1,IPA,Pendidikan Bahasa Inggris,Social
81.21593469954672,59.16012234955296,65.19587280591607,81.63025722420358,82.68111565968861,70.27510947819175,87.8831277788597,0,0,0,1,0,0,1,0,0,0,IPS,Psikologi,Social
66.96880267635923,48.05329828320023,48.55759885888547,64.91575893843554,79.5596122013537,79.69367456252465,93.71887911115833,0,0,0,0,0,0,0,0,0,1,IPA,Pendidikan Bahasa Inggris,Social
66.7715974226397,64.22414943755618,66.51172121999372,72.4661150980119,79.10202953821704,87.6153782671492,76.64678052123548,0,0,0,1,0,0,1,0,0,0,IPA,Psikologi,Social
75.41101398266598,53.834565922622666,63.72274918869616,60.58645262961777,73.34117120430741,81.76327077185978,78.90967322431337,0,0,0,1,0,0,0,0,0,0,Bahasa,Psikologi,Social
81.42072893538874,79.31443642354299,80.66360842831392,92.51954470040594,61.362582638209034,80.60536762642927,71.55425466709767,0,1,0,0,0,0,1,0,0,0,IPA,Kedokteran,Health
59.04473244116263,59.49839875780909,64.76129178724784,58.831016708676735,70.98551199247625,77.08676912989048,86.87811251836864,0,0,0,0,0,1,0,0,1,0,Bahasa,Hukum,Social
65.82060553384176,65.75523977672195,56.842718503319304,68.6842890654496,74.67873151458939,93.33636438066922,65.70704943896258,0,0,0,0,1,1,0,0,0,0,IPS,Hukum,Social
86.28786061520701,80.26047060572128,60.7928240375634,64.19160763354137,85.82971387259477,71.38682166213046,86.47632296492932,0,0,0,0,0,0,0,1,0,0,IPA,Sistem Informasi,STEM
76.00592495929062,54.08652369742546,68.04245561674051,71.85325275460315,75.97560450490148,63.31814338843974,86.99455654683031,0,0,0,0,1,0,0,1,0,0,IPS,Manajemen,Business
78.92469546635093,77.4946582544005,74.76311393104072,46.48895877121916,54.377960321430365,63.8073129201436,74.47593711321605,0,0,1,0,0,0,1,0,0,0,IPA,Teknik Elektro,STEM
55.40125443702511,49.61306515691484,71.89223465048083,46.327608503164484,74.01314639221808,82.97328738198269,75.87476073198053,0,0,0,0,0,0,0,0,1,1,Bahasa,Desain Komunikasi Visual,Arts
62.52933087273299,63.724588698990786,55.7069938878013,65.57064705121373,83.62571009835754,76.78343168604756,79.2747345941026,0,0,0,0,0,1,1,0,0,0,IPS,Hukum,Social
84.13853717200396,77.30020903825024,77.82148615513552,85.15152256080408,47.05418184385286,92.57054287128258,64.2409978878752,0,0,0,0,0,0,1,0,0,0,IPA,Farmasi,Health
93.4925548468543,82.08498165685407,74.01889980525189,57.49193060449385,67.85193926352747,65.22604725692784,65.39542171085587,0,0,1,0,0,0,1,0,0,0,IPA,Teknik Sipil,STEM
92.32246028437741,75.96382206600332,70.47696065527333,64.71637508828482,70.79308392651546,75.29698606067504,89.52231571906871,0,1,0,0,0,0,0,1,0,0,IPA,Sistem Informasi,STEM
69.53105560392277,53.261134345296966,51.1984029311531,63.73812480114542,67.37119828083638,80.73203574831675,72.31893176118575,0,0,0,1,1,0,0,0,0,0,IPS,Ilmu Komunikasi,Social
88.3753269658889,74.22557960976347,74.68533502179696,49.02855163186196,73.69884210778689,78.47355785482539,74.76351230790189,1,0,0,0,0,0,0,0,0,0,IPA,Teknik Sipil,STEM
77.75144634523335,80.6111471483133,69.83529269715672,68.50081030202915,67.9332777585667,59.800303522862976,85.12328322320649,0,1,1,0,0,0,0,0,0,0,IPA,Teknik Informatika,STEM
59.555244993177794,77.06308589108039,38.81269739828173,46.21229274075665,83.61414880752787,79.82023469813436,56.75599945392172,1,1,0,0,0,0,0,0,0,0,Bahasa,Sistem Informasi,STEM
71.07829172128932,68.05942088493859,47.65814083533612,54.37076763003547,98.39256334701797,90.56158176471737,76.81363429595206,0,1,0,0,0,0,0,1,0,0,IPA,Manajemen,Business
71.83460995725045,69.10434532614683,81.16170677081752,90.3730157749939,44.56225545994563,77.01959451673915,80.02569651862292,0,0,0,0,0,0,1,0,0,1,IPA,Biologi,Health
53.282760081580285,48.13146651158718,69.30572352205196,49.770642866671594,78.63222870146633,69.41346285181768,85.74675913539983,0,0,0,0,0,0,1,0,0,0,IPS,Psikologi,Social
49.9199147106074,48.06635854283938,48.58522407968009,67.4005492235737,56.889762747477974,74.27238895651352,76.26763105000687,0,0,0,0,0,1,0,0,0,0,Bahasa,Desain Komunikasi Visual,Arts
91.97817640914764,85.45928057150526,64.0613791835898,61.316930280213626,66.62929307052133,72.70370317064801,75.75667941743956,1,0,0,0,0,0,0,0,0,0,IPA,Teknik Sipil,STEM
94.89918631748691,71.82660493050166,58.78200926978586,58.076502423437255,80.81625037792459,76.63190973072008,91.06944383005361,1,1,0,0,0,0,0,0,0,0,IPA,Sistem Informasi,STEM
96.54074896719834,91.9383752955043,71.0358510348107,43.34266387098466,54.0430131484915,69.56236450520584,87.32537671907055,1,0,0,0,0,0,0,0,0,0,IPA,Teknik Elektro,STEM
91.21831624968678,91.88065413651303,67.3795093690614,45.704740475709,72.66263557418667,62.61216176053357,69.64844742825086,1,0,0,0,0,0,1,0,0,0,IPA,Teknik Elektro,STEM
81.64690967979661,87.51709284813595,78.19350274250216,64.21019343462844,54.69787292886107,55.519172506938844,81.43482868312306,1,1,0,0,0,0,0,0,0,0,Bahasa,Teknik Informatika,STEM
60.2705170234205,48.24113987114292,65.79114165654445,84.90752768180288,79.62533181392831,72.93790715125739,80.80093381630722,0,0,0,1,1,0,0,0,0,0,IPS,Psikologi,Social
83.5352655873186,100.0,77.69168121891134,51.583802167907386,58.75893495055525,80.82458862033647,89.72962255700546,0,1,1,0,0,0,0,0,0,0,IPA,Teknik Elektro,STEM
82.07633412457231,77.06596949597781,91.88098047095664,94.69565340848152,51.24952017180222,63.20106070163427,84.97878943969415,0,0,0,0,0,0,1,0,0,0,IPA,Kedokteran,Health
89.48016152586068,40.21476549699953,61.519948601262755,66.61991823322049,100.0,81.8556907070805,93.47906418066032,0,1,0,0,0,1,0,1,0,0,IPA,Akuntansi,Business
80.34503141524488,40.19781644104897,57.319431040299754,43.53484017641422,98.735586660261,66.11868822259616,78.2588235581144,0,1,0,0,0,1,0,0,0,0,Bahasa,Akuntansi,Business
74.0210146392437,74.5176260018765,56.69817193812226,58.261561802026165,53.05355346234765,68.92359911985666,79.29102551913367,0,0,0,0,0,1,0,0,0,0,IPA,Teknik Sipil,STEM
75.63334293962019,65.59607845166995,46.74180738074207,63.47950404561615,76.60750029390746,77.05924412918775,73.6928711672382,0,0,0,0,1,0,0,1,0,0,IPS,Manajemen,Business
87.49215016331006,76.85642747816442,90.58925275993755,81.03044197154361,51.43274403324385,68.91298329336682,80.27948467984454,0,0,0,0,0,0,0,0,0,1,IPA,Farmasi,Health
90.82349555004178,83.95979150801207,77.95284014771882,48.71270434890609,62.258960805816244,73.17857864389177,70.24130793201019,0,1,1,0,0,0,0,0,0,0,IPS,Teknik Sipil,STEM
82.08721908902086,75.58741243280917,63.50426229572414,67.74097720560613,70.64015911141043,91.8157132034297,68.02579553767225,0,0,0,1,1,0,0,0,0,0,IPA,Psikologi,Social
85.09556922747943,80.94609684801337,64.43328283528768,65.89577984628465,62.24478127837821,74.0999529498215,84.84597327124727,1,0,1,0,0,0,0,0,0,0,IPA,Teknik Informatika,STEM
71.05289407413711,72.95700695227684,58.66060698543247,56.27455324313712,92.19027727547085,85.15632111446315,73.95854273438874,0,0,0,0,0,1,0,1,0,0,IPS,Akuntansi,Business
75.13017772363213,48.14901554746865,41.939847663980586,69.42542454310535,55.2912448660075,78.95997581840156,85.16089785938237,1,0,0,0,0,0,0,0,1,0,Bahasa,Desain Komunikasi Visual,Arts
79.13767873020284,80.96444487535781,79.83419608539384,74.35496043680287,90.51846297204725,75.12212654695853,84.82176130421074,0,0,0,0,1,0,0,1,0,0,IPS,Sistem Informasi,STEM
67.68888594896904,64.97941069458945,66.06881886404798,60.06190667537295,63.3060689891409,79.15382163827755,86.10667289907592,0,0,0,0,1,1,0,0,0,0,Bahasa,Hukum,Social
76.43216127693022,72.04149158927216,91.56304732751039,89.89450355683987,49.14720119248709,60.66012313758752,69.90087982398038,0,0,0,0,0,0,1,0,0,0,IPS,Farmasi,Health
83.5464216973925,85.837520239105,86.57269346376681,47.27715033583037,68.15885514444284,56.85463071009516,75.73818526582899,1,0,0,0,0,0,1,0,0,0,IPA,Teknik Sipil,STEM
85.32060439577785,60.625903447623074,78.52622234033917,80.95567425007577,51.54987673367466,79.0420142078088,79.81047740790333,1,0,0,0,0,0,1,0,0,0,IPA,Farmasi,Health
83.0401863923889,67.10355876370491,76.01568179687163,86.3035666705363,62.519338250183296,79.52073132140316,67.0564617809451,0,0,0,1,0,0,1,0,0,0,IPA,Kedokteran,Health
73.86830532641865,65.31957720248772,100.0,98.55558058094319,55.327034132957536,83.99218157498797,83.50153748094226,0,0,0,0,0,0,1,0,0,0,IPA,Kedokteran,Health
67.23332400285715,46.3352983566934,62.82626695897131,76.90868412809101,67.30871929718415,87.98908693801476,79.71209802943218,0,0,0,1,0,0,1,0,0,0,Bahasa,Psikologi,Social
100.0,79.78129432965065,81.91079907738767,58.31236068451648,69.32335064234792,70.559668715291,82.78281301040099,0,0,0,0,0,0,0,0,0,1,Bahasa,Matematika,STEM
88.41241845450324,93.12412173186344,59.73331547534204,44.236934841073776,64.19073918646765,69.59388332122612,59.18270515679039,1,0,1,0,0,0,0,0,0,0,IPA,Teknik Sipil,STEM
61.274802413844654,56.787792038085136,85.39747562564604,84.47770856964372,59.41632924080259,81.2474526248735,63.832377300755525,0,0,0,0,0,0,0,0,1,0,IPA,Biologi,Health
95.89016616471211,91.24600829998735,59.31796301913788,58.246020388279234,57.318117670862854,74.0439683536662,82.21773229164901,1,0,0,0,0,0,0,0,0,1,IPA,Matematika,STEM
43.158640918573596,67.78471915818008,56.236203339309455,66.64464349869262,88.66229355769121,91.40234749952944,95.55474961674744,0,0,0,0,1,0,0,0,0,0,IPS,Ilmu Komunikasi,Social
55.94937067446002,48.2801431928257,63.29707950940229,71.07822285522857,78.67172995090475,83.6541622981958,63.88168809797453,1,0,0,0,0,0,0,0,1,1,Bahasa,Desain Komunikasi Visual,Arts
95.98977808255216,78.8237536033702,67.10556093232164,43.22403058247498,63.77123381755037,79.15674671061905,80.79067338124855,1,0,1,0,0,0,0,0,0,0,IPS,Matematika,STEM
81.97177935714097,75.74189863537731,64.0442256991914,54.88962149415265,65.43455694678343,76.67436102798172,81.40913646841729,1,1,1,0,0,0,0,0,0,0,Bahasa,Teknik Informatika,STEM
51.24554301179496,52.83471141442052,57.53569177675364,67.9891367968932,71.97249919054293,69.00055420734083,75.34640225853664,0,0,0,1,1,1,0,0,0,0,IPA,Ilmu Komunikasi,Social
75.70885331933042,74.11793306968538,61.582908782510074,43.859023096484954,62.8758828755767,81.0003513736642,73.89267370460153,1,0,0,0,0,0,0,0,0,0,Bahasa,Teknik Sipil,STEM
71.12270657066155,72.64245849742036,91.44421809929575,100.0,62.94083967388234,75.35311117332475,73.56739859169673,0,0,0,0,0,0,0,1,0,0,IPA,Biologi,Health
92.08838946844342,66.63319681752698,74.84015459437823,65.11701127598322,83.54036499363242,85.99732213635022,87.08296914289022,0,1,0,0,0,0,0,1,0,0,IPA,Sistem Informasi,STEM
84.75752169096147,73.05177566620111,98.57708715262781,97.08674670612746,48.47612996249316,75.29219721723078,91.18489729459104,0,0,0,1,0,0,1,0,0,0,Bahasa,Kedokteran,Health
77.34402708261273,49.86329277496019,55.775925616827934,77.77329567847592,86.669846244859,76.34085819140486,79.19261925187129,0,0,0,1,0,0,0,0,0,0,IPS,Psikologi,Social
68.41560334376496,45.54427657581903,51.14266331084791,63.63696818853992,75.83694658917551,62.52656561273194,100.0,0,0,0,0,1,0,0,0,0,1,Bahasa,Pendidikan Bahasa Inggris,Social
77.1482215908904,65.70613312852522,80.75707829854534,93.23263993719095,65.75527832598564,83.90528241191879,72.67950623710702,0,0,0,1,0,0,1,0,0,0,IPA,Kedokteran,Health
85.82244552066341,71.41867229022513,69.45953281336028,59.37293463927864,59.24787860731875,64.69460999490587,72.70204144540325,0,1,1,0,0,0,0,0,0,0,Bahasa,Teknik Elektro,STEM
60.96656965269873,48.16255218636593,52.90429922155654,55.222098685389284,74.55748806237807,76.1159543388557,81.4229288153336,0,0,0,0,0,0,0,0,1,0,Bahasa,Pendidikan Bahasa Inggris,Social
65.3781091356219,73.39398509964151,82.15461938933912,100.0,57.05387627281298,68.85085756030827,72.02491315338173,0,0,0,0,0,0,1,0,0,1,IPS,Biologi,Health
93.10027048718158,78.40855657137003,65.8902610684768,62.262256743010084,56.26751880495098,68.63087778082735,83.49607577240995,0,1,1,0,0,0,0,0,0,0,IPA,Teknik Informatika,STEM
57.01482968560631,63.74170987026222,54.871619007333216,64.2024272519895,63.99361381366361,74.03598347956493,76.11710694796615,0,0,0,0,0,0,0,0,1,1,IPA,Desain Komunikasi Visual,Arts
69.2565930374368,78.85727428354636,84.34461322613534,93.12254144062386,51.05503673956439,74.0317726737602,76.88800882905153,0,0,0,0,0,0,1,0,0,1,IPS,Biologi,Health
88.2795849830411,65.12919273483713,83.34564645689005,97.83507728542698,49.104161953631426,70.62940513189866,75.433374196807,0,0,0,1,0,0,1,0,0,0,IPA,Biologi,Health
84.5167402164483,80.16717463270416,80.32641376943191,73.98699552237386,62.3292760548056,70.60181017765527,83.51261779095839,0,0,1,0,0,0,0,0,0,0,Bahasa,Teknik Informatika,STEM
77.02370100827258,85.26358794677505,88.78298631597875,87.61668595341997,63.544560746195884,63.81868895243857,66.30021917055132,0,0,0,0,0,0,1,0,0,0,IPS,Biologi,Health
79.91252301283745,74.15266941386305,65.78591665753824,62.15779803251367,82.1647927841227,89.59494318036322,73.57547884577191,0,0,0,0,0,1,0,1,0,0,IPS,Akuntansi,Business
60.89795159615,47.449498639337136,51.79045803206503,62.346566973484066,64.18489490890047,85.61383476498813,88.22736832280654,0,0,0,0,1,0,0,0,0,1,Bahasa,Pendidikan Bahasa Inggris,Social
58.808281797384666,51.854134403733866,44.22438984362719,69.55472736139552,68.30943553694817,100.0,98.56506077764577,0,0,0,0,1,0,0,0,0,0,IPS,Ilmu Komunikasi,Social
67.99824743806295,84.28496598897044,89.09461063039363,85.57320096927084,61.10075994744983,77.06156577021244,69.86700190420208,0,0,0,0,0,0,1,0,0,1,IPA,Biologi,Health
72.80182403537312,83.44879332471437,92.25446838946841,91.62523933491617,58.895623397747734,70.45061527538557,75.64330902002168,0,1,0,0,0,0,1,0,0,0,IPA,Farmasi,Health
85.05400834569575,86.73244440752407,87.82958115524474,54.1051433725741,64.03777723246313,80.21870060849395,84.47812859573295,0,1,0,0,0,0,0,0,0,0,IPA,Teknik Informatika,STEM
86.41306618632098,46.37125789330614,56.48239934760381,62.773505248204906,84.14094007224891,86.48205036794882,78.52191703578954,0,0,0,0,0,1,0,0,0,0,IPA,Hukum,Social
35.81957111957038,64.8681843075369,60.091203483423435,80.6918113121932,63.74139175380573,70.89239515480872,81.05774765380141,0,0,0,0,1,0,0,0,1,0,IPA,Desain Komunikasi Visual,Arts
81.52659402787823,71.83875896530323,82.17072993814146,59.212431981536966,78.0488311185813,59.22039233911887,74.84634118416417,1,0,0,0,1,0,0,0,0,0,IPA,Sistem Informasi,STEM
68.10523877405991,74.23287957261336,68.2473382242616,59.05911315659903,89.71351863142802,54.61732453517649,85.16747099544659,1,0,0,0,1,0,0,0,0,0,IPS,Sistem Informasi,STEM
58.38784427265023,73.68881248290296,65.95422625820727,65.85763552214851,78.27326354832631,63.14107576745213,70.32030957234738,0,0,0,1,0,0,1,0,0,0,IPS,Psikologi,Social
68.43661482524472,54.10459601019183,88.04713025182319,84.46907661470846,54.78963098911884,74.77100203180983,80.1613851425239,0,1,0,0,0,0,1,0,0,0,Bahasa,Farmasi,Health
79.98736220520259,58.34720591546003,69.63529334844878,52.16994785679333,82.54649047172703,82.7091783650471,75.14847981687593,0,0,0,1,1,0,0,0,0,0,IPA,Psikologi,Social
93.67335258681832,80.7390599511952,76.29184604491385,39.747043450695784,61.69371027336478,76.0971939356695,75.75945098495299,1,0,0,0,0,1,0,0,0,0,IPA,Teknik Elektro,STEM
65.87376863701631,45.27797228557813,55.64146371123941,52.50393257123395,79.7807713219507,67.52066746958002,70.9759743324518,0,0,0,1,0,1,0,0,0,0,IPS,Hukum,Social
60.622518709639,58.118273895699275,48.530229377877745,49.83013048824016,92.94194240668256,83.86058656233251,82.90117610464382,0,0,0,1,1,0,0,0,0,0,Bahasa,Ilmu Komunikasi,Social
70.16394082112322,77.85702941017057,96.73266895501978,95.89454837719427,59.11289391809274,73.23293117947223,71.32119077782798,0,0,0,0,0,0,1,0,0,1,Bahasa,Kedokteran,Health
89.55819244663836,85.08917520793753,72.22604297208036,55.56852258783886,63.374857342826715,65.9350320606745,62.83359062328789,1,0,0,0,0,0,0,0,0,0,IPA,Matematika,STEM
66.63174302705815,49.46686857073592,55.70618522593052,67.75466488208725,87.08663879080103,83.73499152510392,75.12284648307434,0,0,0,1,0,0,0,0,0,0,Bahasa,Psikologi,Social
75.90482759478998,78.12947173480228,88.08401091530602,83.97371826108635,52.33232715443789,84.26759075397085,56.68633666003469,0,1,0,0,0,0,1,0,0,0,IPA,Farmasi,Health
64.70479822720151,72.00238138131871,82.52786641534597,87.28470544615055,48.887446456917765,64.86722984215326,73.61212879623476,0,0,0,0,0,0,1,0,0,1,Bahasa,Biologi,Health
67.17369267969156,67.16624408829806,68.73002353638617,73.37624909424375,82.23148437566319,78.46331074697305,77.04701782597905,1,0,0,0,0,0,0,0,0,0,IPS,Psikologi,Social
65.91700915097923,38.40769144865661,54.42562075088904,64.29673446847073,80.32532775946494,87.86625523564935,81.07394624761976,0,0,0,1,1,0,0,0,0,0,Bahasa,Ilmu Komunikasi,Social
75.72089694864249,90.47039421478533,68.90028940206273,46.721285713864276,56.464719863362475,68.53361954858192,72.84633399690841,0,0,1,0,0,0,0,0,0,0,IPS,Teknik Elektro,STEM
75.65710333325664,62.932470428397515,71.27009598558959,52.75815104849326,72.06345023891464,70.02583398555876,74.22347968905154,0,0,0,0,1,0,0,1,0,0,IPS,Manajemen,Business
81.21893933708256,75.04489889986667,76.09954508745645,91.1963986592319,54.429259759702035,73.390481892042,90.2970231756785,0,0,0,0,0,0,1,0,0,1,IPA,Biologi,Health
89.09022157294928,87.21541145173994,70.80589664311891,44.11550397415143,60.74143556823203,63.8531547236167,78.687947845981,0,0,1,0,0,0,0,0,0,0,IPA,Teknik Elektro,STEM
81.32489720186122,74.55243654363785,69.92628897937911,93.72406375441405,50.57340695368778,77.88551167352412,67.74519001817067,0,0,0,1,0,0,1,0,0,0,IPS,Kedokteran,Health
53.79134399254947,54.31382342209405,58.42281047895159,81.62244269141273,82.04340230384132,84.25676788536582,89.48039170920411,0,0,0,0,1,0,0,0,1,0,IPS,Ilmu Komunikasi,Social
74.16827976989008,67.56441937035368,53.736128837453,49.84947605238468,88.85624908706185,83.94271102957036,81.7190093888832,0,0,0,1,0,0,0,1,0,0,IPS,Akuntansi,Business
79.68421547331313,79.07128302186995,68.02394632959965,62.721679814946704,85.36063393761752,73.00126829681912,78.07188683644648,1,0,0,0,0,0,0,0,0,0,IPA,Sistem Informasi,STEM
91.4510063510283,60.77008999815178,75.58689578160303,59.65485853820634,91.96944225860348,75.55607289872081,90.54044113208182,0,1,0,0,0,0,0,1,0,0,Bahasa,Manajemen,Business
100.0,79.9301889089005,62.313811379799134,65.5436460488773,56.40392937953794,68.57318852391278,75.67900753757337,1,1,1,0,0,0,0,0,0,0,Bahasa,Matematika,STEM
100.0,61.45655666855601,78.08749858850388,70.94325960576776,73.18272955227525,93.83418888444778,89.96392226356255,0,1,0,0,0,0,0,1,0,0,Bahasa,Sistem Informasi,STEM
90.40953382961355,88.16407285090007,60.463533998116496,52.20525984473439,57.34622920638203,69.0762432470862,62.99269129118759,1,0,0,0,0,0,1,0,0,0,Bahasa,Teknik Sipil,STEM
69.2055727196619,68.30686237663244,94.69806129395872,91.75961966541442,54.20340937449674,74.29329909103643,94.59078282785866,1,0,0,0,0,1,1,0,0,0,IPA,Farmasi,Health
68.53842512180054,72.62748391826922,55.52493411755513,67.73839388674217,92.13434125711399,69.62471208562648,84.41576594015417,0,0,0,1,1,0,0,1,0,0,IPA,Sistem Informasi,STEM
90.05580595694065,64.19709450321614,63.274720205045725,52.06024351661137,66.59332941284818,62.43693856512148,71.89238410360713,0,1,0,0,0,0,0,0,0,0,IPA,Matematika,STEM
75.96392297072846,92.2530630182085,61.30605900659867,67.0940724352379,76.08738025504861,74.51234658251161,76.29156814903716,1,1,0,0,0,0,0,0,0,0,IPS,Sistem Informasi,STEM
